timestamp,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,count
2015-01-16 02:00:00,6.5,2.5,59.0,22.0,1.0,,no,winter,71
2015-08-05 18:00:00,19.5,19.5,58.0,17.0,,no,no,summer,4106
2015-09-15 03:00:00,12.0,12.0,72.0,15.0,2.0,no,no,fall,52
2016-06-02 19:00:00,11.0,11.0,82.0,21.0,,no,no,summer,1865
2015-06-14 08:00:00,15.5,15.5,79.5,9.0,3.0,no,yes,summer,417
2015-06-05 15:00:00,25.0,,44.0,18.0,1.0,no,no,summer,1877
2016-05-14 03:00:00,9.0,6.5,66.0,15.0,4.0,no,yes,spring,156
2016-05-17 01:00:00,13.0,13.0,69.5,11.0,1.0,no,no,spring,112
2015-11-21 10:00:00,6.0,1.0,71.0,37.0,,no,yes,fall,687
2016-10-26 19:00:00,14.5,,74.5,14.0,1.0,no,no,fall,2126
2016-07-25 12:00:00,23.0,23.0,44.0,19.5,2.0,no,no,summer,1593
2015-06-26 06:00:00,17.5,17.5,57.5,8.0,,no,no,summer,648
2015-03-06 12:00:00,12.0,12.0,56.0,21.0,1.0,no,no,spring,1234
2015-12-07 21:00:00,13.0,13.0,72.0,19.5,1.0,no,no,winter,711
2015-05-27 17:00:00,19.5,19.5,46.0,25.0,2.0,no,no,spring,4118
2016-07-31 01:00:00,17.0,17.0,61.5,6.0,1.0,no,yes,summer,729
2016-03-31 22:00:00,7.5,7.0,73.5,5.0,1.0,no,no,spring,600
2015-04-23 18:00:00,13.5,13.5,61.0,19.0,1.0,no,,spring,3680
2016-04-15 06:00:00,10.0,10.0,88.0,0.0,7.0,no,no,spring,430
2015-10-10 13:00:00,16.0,16.0,72.0,19.5,2.0,,yes,fall,2557
2015-02-15 08:00:00,6.0,4.0,93.0,10.0,3.0,no,yes,winter,247
2016-03-01 02:00:00,5.0,1.5,81.0,18.0,7.0,no,no,spring,16
2015-10-10 04:00:00,10.0,10.0,91.0,6.0,3.0,no,yes,fall,155
2016-05-20 16:00:00,19.0,19.0,49.0,20.5,2.0,no,no,spring,2387
2015-11-04 13:00:00,15.0,15.0,77.0,12.0,7.0,no,no,fall,990
2015-06-27 14:00:00,23.5,22.5,38.5,19.0,1.0,no,yes,summer,2964
2016-07-31 14:00:00,21.0,21.0,46.0,13.0,2.0,no,yes,summer,3962
2015-07-30 09:00:00,15.5,15.5,59.0,20.5,,no,no,summer,2321
2016-06-21 07:00:00,17.0,17.0,68.0,14.0,,no,no,summer,2556
2015-12-15 01:00:00,9.5,8.5,94.0,7.0,,no,no,winter,87
2015-02-01 09:00:00,4.5,-0.5,65.5,31.0,,no,yes,winter,411
2015-08-18 06:00:00,16.5,16.5,61.0,14.0,1.0,no,no,summer,728
2016-01-30 16:00:00,7.0,3.0,49.0,28.0,1.0,no,yes,winter,1481
2016-06-13 20:00:00,17.0,17.0,77.0,7.0,2.0,no,no,summer,1276
2016-01-02 20:00:00,11.0,11.0,88.0,28.0,3.0,no,,winter,270
2015-09-06 00:00:00,11.0,11.0,72.0,5.0,,no,yes,fall,529
2015-07-25 08:00:00,14.5,14.5,70.0,25.0,2.0,no,yes,summer,595
2015-03-15 19:00:00,6.0,,81.0,14.0,4.0,no,yes,spring,487
2015-08-03 12:00:00,23.0,23.0,57.0,25.0,3.0,no,no,summer,1497
2015-01-26 11:00:00,10.0,7.0,71.5,23.0,,,no,winter,621
2015-01-15 12:00:00,8.5,5.0,71.0,25.0,7.0,no,no,winter,835
2015-05-22 18:00:00,19.5,19.5,58.0,9.5,3.0,no,no,spring,3016
2017-01-02 13:00:00,5.5,3.0,73.5,11.0,2.0,,no,winter,1316
,17.5,,47.5,18.5,2.0,no,no,spring,1455
2016-02-13 00:00:00,3.0,,93.0,6.5,1.0,no,yes,winter,317
2015-03-04 07:00:00,4.5,0.5,75.5,21.0,,no,no,spring,1929
2016-06-06 11:00:00,18.5,18.5,58.0,16.0,,no,no,summer,1266
2015-06-06 04:00:00,10.5,9.5,79.5,16.0,1.0,,yes,summer,119
2015-08-07 18:00:00,24.0,24.0,44.0,6.5,1.0,no,no,summer,3708
2015-04-11 21:00:00,10.0,,43.5,22.0,1.0,no,yes,spring,600
2016-02-27 19:00:00,5.0,1.0,59.0,19.5,4.0,no,yes,winter,655
2016-10-11 18:00:00,13.0,13.0,67.0,15.0,2.0,no,no,fall,3902
2016-09-12 17:00:00,25.0,25.0,51.0,11.0,1.0,no,no,fall,4861
2016-12-19 14:00:00,7.5,6.0,90.0,7.5,,no,no,winter,968
2016-03-24 10:00:00,10.0,7.5,71.0,19.5,2.0,no,no,spring,1009
2016-04-25 01:00:00,8.0,5.0,76.0,19.0,3.0,,no,spring,69
2016-11-21 22:00:00,11.5,11.5,85.0,17.0,,no,no,fall,228
2016-05-13 17:00:00,13.5,13.5,69.5,23.0,3.0,no,no,spring,3980
2015-03-01 17:00:00,8.5,4.5,77.0,32.5,7.0,no,yes,spring,568
2016-05-06 10:00:00,17.0,17.0,59.0,11.0,,no,no,spring,1342
2015-06-10 00:00:00,11.0,11.0,64.5,17.0,4.0,no,no,summer,209
2015-02-02 05:00:00,0.0,-4.0,64.0,12.0,1.0,no,no,winter,72
2015-07-12 00:00:00,18.0,18.0,75.5,18.0,7.0,no,yes,summer,764
2016-04-07 09:00:00,8.0,4.0,66.0,29.0,3.0,,no,spring,1748
2016-12-22 15:00:00,10.0,8.0,64.5,15.0,1.0,no,no,winter,1247
2016-11-12 14:00:00,10.0,9.5,94.0,6.5,7.0,,yes,fall,765
2016-07-13 10:00:00,16.5,,61.0,15.0,2.0,no,no,summer,1210
2015-09-24 03:00:00,15.0,15.0,91.0,18.0,7.0,no,no,fall,46
2016-10-26 18:00:00,15.0,15.0,72.0,16.0,2.0,no,no,fall,3539
2016-07-19 02:00:00,19.0,19.0,85.5,9.0,1.0,no,no,summer,184
2016-03-30 17:00:00,12.5,12.5,45.5,17.0,,no,no,spring,2941
2016-12-30 05:00:00,2.5,1.0,96.5,6.5,4.0,no,no,winter,65
2015-03-17 17:00:00,11.5,11.5,74.5,12.0,3.0,no,no,spring,2942
2015-03-27 23:00:00,8.0,,82.0,6.0,1.0,no,no,spring,443
2015-02-08 15:00:00,8.0,6.0,62.0,11.0,2.0,,yes,winter,1765
2016-06-10 12:00:00,20.5,20.5,41.5,9.0,1.0,no,no,summer,1767
2015-06-26 11:00:00,23.0,23.0,45.5,13.0,1.0,no,no,summer,1372
2015-12-31 20:00:00,8.0,5.0,82.0,18.0,1.0,no,no,winter,304
2015-12-02 12:00:00,13.0,13.0,77.0,23.0,,no,no,winter,1097
2015-04-24 18:00:00,16.5,,57.5,21.0,2.0,no,no,spring,2992
2015-07-01 13:00:00,31.5,31.5,38.0,21.0,1.0,no,no,summer,1753
2015-02-19 02:00:00,5.0,,78.5,20.5,2.0,no,no,winter,66
2016-03-03 18:00:00,8.0,5.5,66.0,14.0,2.0,no,no,spring,2395
2015-08-16 05:00:00,14.0,14.0,72.0,6.0,1.0,no,yes,summer,151
2016-03-16 17:00:00,7.0,3.0,61.0,26.5,3.0,no,no,spring,2826
2015-12-23 06:00:00,11.0,11.0,64.5,33.0,2.0,,,winter,304
2015-04-12 23:00:00,9.0,7.0,76.0,12.0,4.0,no,yes,spring,298
2015-03-16 15:00:00,9.0,6.0,66.0,19.5,3.0,no,no,spring,857
2015-12-07 15:00:00,13.0,13.0,82.0,10.0,1.0,,no,winter,1096
2015-10-14 03:00:00,8.0,6.0,82.0,9.0,1.0,no,no,fall,33
2015-05-19 13:00:00,14.5,14.5,51.0,21.5,7.0,no,no,spring,1140
2016-02-04 22:00:00,11.0,11.0,82.0,14.0,3.0,no,,winter,574
2016-08-16 21:00:00,17.0,17.0,68.0,19.0,1.0,,no,summer,1169
2016-12-29 15:00:00,7.5,,78.5,7.5,1.0,,no,winter,1298
2015-06-30 20:00:00,22.0,,57.0,26.0,1.0,no,no,summer,2334
2016-05-06 03:00:00,9.5,,79.0,6.0,1.0,no,no,spring,77
2015-04-17 08:00:00,9.5,6.5,76.5,26.0,,no,no,spring,3868
2016-04-07 17:00:00,9.0,6.0,79.0,20.0,7.0,no,no,spring,2017
2016-01-07 05:00:00,8.0,5.0,87.0,22.0,7.0,no,no,winter,43
2015-10-10 02:00:00,10.5,10.5,85.0,5.0,2.0,no,yes,fall,333
2015-11-15 03:00:00,16.0,16.0,72.0,40.0,4.0,no,yes,fall,161
2015-07-18 12:00:00,21.5,21.0,34.0,18.0,2.0,no,yes,summer,2989
2016-06-15 04:00:00,13.5,,85.0,10.0,1.0,no,no,summer,89
2015-02-12 21:00:00,3.5,1.0,72.5,8.0,2.0,no,no,winter,637
2016-08-13 07:00:00,17.5,17.5,75.0,20.0,1.0,no,yes,summer,397
2016-05-03 15:00:00,14.0,14.0,39.0,18.5,1.0,,,spring,1363
2016-08-11 23:00:00,19.0,19.0,73.0,22.0,1.0,no,no,summer,625
2015-01-31 06:00:00,2.0,-2.0,93.0,17.0,3.0,no,yes,winter,62
2016-07-10 01:00:00,19.0,19.0,73.0,17.0,1.0,no,yes,summer,525
2016-03-20 03:00:00,6.0,3.0,78.5,13.0,3.0,no,yes,spring,144
2016-12-01 20:00:00,5.0,3.0,87.0,9.0,2.0,no,no,winter,940
2015-10-08 12:00:00,15.5,,59.0,12.0,,no,no,fall,1538
2015-08-01 12:00:00,20.5,20.5,43.0,12.0,2.0,no,yes,summer,3537
2016-02-15 11:00:00,4.5,-0.5,68.0,25.0,2.0,,no,winter,662
2015-09-25 18:00:00,16.5,16.5,50.5,6.5,1.0,no,no,fall,3244
2015-05-21 20:00:00,17.5,17.5,38.0,19.5,1.0,,no,spring,1640
2015-11-10 10:00:00,17.0,,77.0,22.0,3.0,no,no,fall,994
2016-12-03 07:00:00,6.0,4.0,78.5,8.0,4.0,no,,winter,200
2016-03-05 02:00:00,2.0,1.0,81.0,5.0,1.0,no,yes,spring,150
2015-06-18 11:00:00,17.0,17.0,49.0,20.0,2.0,,no,summer,1265
2016-05-30 15:00:00,16.0,16.0,68.0,22.0,3.0,yes,no,spring,2224
2016-11-21 02:00:00,6.0,3.5,93.0,10.0,7.0,no,no,fall,15
2015-06-27 09:00:00,18.5,18.5,62.0,16.0,2.0,no,yes,summer,1214
2015-12-10 09:00:00,12.0,12.0,74.5,25.0,2.0,no,no,winter,2202
2016-09-14 16:00:00,27.5,27.5,42.5,12.0,1.0,no,no,fall,2717
2016-01-21 14:00:00,8.0,5.0,62.0,16.0,1.0,no,no,winter,838
2016-08-01 00:00:00,19.0,19.0,58.0,7.5,3.0,no,no,summer,372
2015-03-30 09:00:00,8.0,4.0,59.5,25.0,3.0,no,no,spring,1650
2016-03-17 11:00:00,10.0,7.0,50.0,23.0,2.0,no,no,spring,857
2016-08-11 14:00:00,22.5,22.5,51.5,23.0,2.0,no,no,summer,1799
2016-04-16 12:00:00,6.0,3.0,76.0,19.0,7.0,no,yes,spring,1132
2015-02-02 01:00:00,1.0,-2.5,65.0,12.0,1.0,no,no,winter,64
2016-11-11 23:00:00,6.0,,84.0,13.0,1.0,no,no,fall,457
2016-05-02 05:00:00,11.0,11.0,91.0,13.0,3.0,yes,no,spring,85
2015-12-02 15:00:00,13.0,13.0,77.0,22.0,2.0,no,no,winter,1092
2016-07-12 05:00:00,14.0,14.0,82.0,12.0,1.0,no,no,summer,178
2016-12-26 13:00:00,9.0,5.5,54.0,27.0,,yes,no,winter,1086
2015-02-04 02:00:00,1.5,,84.0,8.0,,,no,winter,47
2016-10-14 13:00:00,14.5,14.5,65.0,21.5,3.0,no,no,fall,1603
2015-03-21 18:00:00,7.5,4.5,73.5,19.5,,no,yes,spring,794
2015-12-11 05:00:00,11.0,11.0,77.0,20.0,2.0,no,no,winter,111
2016-06-26 00:00:00,15.0,15.0,79.5,15.0,1.0,no,yes,summer,540
2015-09-30 18:00:00,16.0,16.0,59.0,23.0,1.0,no,no,fall,3930
2016-10-01 06:00:00,13.0,,88.0,5.0,1.0,no,yes,fall,153
2015-06-21 13:00:00,19.0,19.0,46.0,23.0,3.0,no,yes,summer,2679
2016-01-07 10:00:00,11.0,11.0,88.0,19.5,7.0,,no,winter,490
2015-01-07 03:00:00,3.5,1.0,84.0,9.0,2.0,no,no,winter,26
2015-07-14 21:00:00,19.0,19.0,88.0,8.0,7.0,no,no,summer,915
2015-01-17 12:00:00,6.5,3.5,73.5,17.0,,no,yes,winter,1360
2015-06-11 05:00:00,11.0,11.0,85.0,10.0,1.0,no,no,summer,136
2015-06-22 10:00:00,15.0,15.0,68.0,20.0,7.0,no,no,summer,872
2015-09-10 06:00:00,12.5,12.5,91.0,2.0,,no,no,fall,752
2015-03-06 02:00:00,8.0,5.0,64.0,15.0,4.0,no,no,spring,74
2016-01-25 20:00:00,11.0,11.0,72.0,21.0,,no,no,winter,897
2015-02-15 05:00:00,6.0,4.0,93.0,7.0,4.0,,yes,winter,71
2015-06-22 03:00:00,13.0,13.0,88.0,21.0,7.0,no,no,summer,31
2015-08-03 04:00:00,18.0,18.0,66.0,5.0,1.0,no,no,summer,73
2016-01-20 03:00:00,-1.0,,77.5,7.0,1.0,no,,winter,29
2016-01-09 16:00:00,11.0,11.0,77.0,26.0,7.0,no,yes,winter,854
,18.0,18.0,78.0,13.0,7.0,no,yes,summer,913
2015-06-29 19:00:00,25.0,25.0,37.5,10.0,1.0,no,no,summer,2949
2015-04-15 09:00:00,18.5,18.5,50.5,12.0,1.0,no,no,spring,2200
2015-06-05 14:00:00,24.5,24.5,47.0,20.5,1.0,,no,summer,1558
2016-12-11 09:00:00,6.5,3.5,90.0,17.0,1.0,no,yes,winter,677
2015-07-29 22:00:00,16.0,16.0,63.0,17.0,,no,no,summer,778
2015-05-25 21:00:00,15.0,15.0,61.0,18.0,4.0,yes,no,spring,720
2016-01-24 20:00:00,13.0,13.0,88.0,9.0,3.0,no,yes,winter,547
2016-10-17 16:00:00,16.5,16.5,61.0,21.0,2.0,no,no,fall,2096
2015-08-06 05:00:00,17.0,17.0,75.0,11.0,,,no,summer,266
2015-01-31 02:00:00,2.0,,81.0,19.5,1.0,no,yes,winter,252
2015-10-02 06:00:00,9.5,,91.0,4.0,1.0,no,no,fall,576
2015-07-29 01:00:00,14.0,14.0,67.0,19.5,1.0,,no,summer,146
2015-04-04 18:00:00,9.0,7.0,66.0,11.0,4.0,no,yes,spring,1057
2016-09-22 13:00:00,19.0,19.0,62.0,16.0,3.0,no,no,fall,1637
2016-10-26 16:00:00,16.0,16.0,68.0,19.5,,no,no,fall,2050
2016-11-08 01:00:00,3.0,0.0,87.0,9.0,,no,no,fall,20
2015-11-15 09:00:00,16.0,16.0,72.0,35.0,,no,yes,fall,582
2015-08-24 06:00:00,15.0,15.0,94.0,7.0,,,no,summer,536
2016-08-15 12:00:00,22.0,21.5,50.0,19.5,2.0,no,no,summer,1781
2015-08-01 23:00:00,17.0,17.0,73.0,11.0,,no,yes,summer,947
2016-02-23 19:00:00,6.0,5.5,63.5,5.0,1.0,no,no,winter,1463
2015-10-19 02:00:00,12.0,12.0,88.0,5.5,3.0,no,no,fall,99
2016-11-16 08:00:00,14.0,14.0,82.0,22.0,2.0,,no,fall,4596
2015-11-12 20:00:00,15.0,15.0,79.5,23.0,,no,no,fall,1074
2016-09-11 23:00:00,16.0,16.0,68.0,6.5,1.0,no,yes,fall,415
2015-02-18 14:00:00,10.5,9.5,60.0,18.0,2.0,no,no,winter,1177
2015-12-24 07:00:00,13.0,13.0,69.5,32.0,3.0,,no,winter,409
2016-10-18 19:00:00,12.0,12.0,54.0,33.0,1.0,no,no,fall,2066
2016-04-14 10:00:00,14.5,14.5,55.0,5.5,1.0,no,no,spring,1056
2015-11-14 09:00:00,10.0,8.0,82.0,16.0,7.0,no,yes,fall,385
2016-07-11 11:00:00,19.5,19.5,64.0,29.0,3.0,no,no,summer,923
2015-04-15 15:00:00,24.0,23.0,29.5,20.5,1.0,no,no,spring,1888
2016-04-12 12:00:00,15.5,15.5,42.0,14.0,2.0,,no,spring,1231
2015-05-28 13:00:00,17.0,17.0,35.5,23.0,1.0,no,no,spring,1615
2015-01-05 18:00:00,9.5,7.5,69.0,14.0,3.0,no,no,winter,2389
2015-09-06 21:00:00,17.0,17.0,59.0,8.0,,no,yes,fall,688
2016-10-08 00:00:00,13.0,13.0,85.0,11.0,1.0,,yes,fall,644
2016-12-25 03:00:00,11.0,11.0,77.0,23.0,1.0,no,yes,winter,101
2015-08-31 12:00:00,15.0,,94.0,10.0,,,no,summer,294
2015-12-04 15:00:00,13.0,13.0,63.0,27.0,3.0,no,no,winter,1297
2016-01-11 17:00:00,7.0,4.0,84.0,18.0,3.0,no,no,winter,2771
2016-12-31 11:00:00,7.0,4.0,93.0,18.0,4.0,no,yes,winter,824
2016-08-25 18:00:00,28.0,29.0,51.0,6.5,1.0,no,no,summer,4238
2015-05-05 21:00:00,13.0,,67.0,34.0,2.0,no,no,spring,705
2016-08-16 02:00:00,15.0,15.0,85.0,6.5,1.0,no,no,summer,73
2016-02-21 04:00:00,12.0,,88.0,23.0,7.0,no,yes,winter,107
2016-06-01 16:00:00,13.0,13.0,88.0,19.5,3.0,no,no,summer,1561
2015-01-06 17:00:00,7.5,4.0,71.0,22.0,1.0,no,no,winter,2662
2016-02-13 17:00:00,5.0,2.0,87.0,14.0,7.0,no,yes,winter,573
2015-06-01 18:00:00,14.0,14.0,53.0,27.0,2.0,,no,summer,3273
2015-01-04 19:00:00,3.0,1.0,93.0,7.0,,no,,winter,379
2016-02-07 15:00:00,10.0,7.0,54.0,30.0,2.0,no,,winter,1401
2015-05-02 01:00:00,7.0,5.0,76.0,9.0,1.0,no,yes,spring,302
2016-05-04 08:00:00,12.5,,56.5,6.5,1.0,,no,spring,4743
2016-05-30 22:00:00,15.0,15.0,68.0,23.5,1.0,yes,no,spring,585
2016-04-02 04:00:00,9.0,7.0,66.0,12.0,1.0,no,yes,spring,102
2015-12-19 15:00:00,16.0,16.0,68.0,20.5,1.0,,yes,winter,1614
2016-02-10 12:00:00,8.0,5.0,64.0,19.5,3.0,no,no,winter,908
2015-09-08 22:00:00,15.0,15.0,74.5,8.0,,no,no,fall,664
2015-11-15 19:00:00,14.5,,77.0,25.0,3.0,no,yes,fall,728
2016-07-17 19:00:00,25.5,25.5,52.5,20.0,2.0,no,yes,summer,2599
2015-08-06 16:00:00,23.0,23.0,53.0,19.5,2.0,,no,summer,5112
2016-12-23 20:00:00,11.5,11.5,79.5,21.0,7.0,no,no,winter,275
2016-09-27 09:00:00,18.0,18.0,66.0,21.5,3.0,,no,fall,2479
2016-02-28 02:00:00,3.0,-1.0,72.5,18.0,3.0,no,yes,winter,175
2015-11-24 20:00:00,9.0,6.0,79.0,23.0,2.0,no,no,fall,945
2016-10-23 17:00:00,12.0,12.0,69.5,24.0,3.0,no,yes,fall,1826
2015-12-26 06:00:00,14.0,14.0,88.0,22.0,7.0,no,yes,winter,111
2016-08-10 11:00:00,17.0,,52.0,15.0,2.0,no,no,summer,1225
2015-04-29 01:00:00,8.0,5.5,71.0,14.0,1.0,no,no,spring,94
2016-05-10 09:00:00,15.0,15.0,97.0,16.0,7.0,no,no,spring,1128
2015-07-27 10:00:00,19.0,19.0,64.0,24.0,3.0,,no,summer,1016
2015-06-23 06:00:00,13.0,13.0,72.0,15.0,2.0,no,no,summer,778
2016-04-08 08:00:00,8.0,,82.0,7.0,3.0,no,no,spring,3526
2016-05-22 23:00:00,14.0,14.0,77.0,9.0,,no,yes,spring,386
2015-03-17 06:00:00,6.0,5.5,100.0,3.0,2.0,no,no,spring,567
2017-01-03 01:00:00,1.0,-2.0,87.0,10.0,1.0,no,no,winter,49
2016-04-23 08:00:00,6.5,3.5,76.0,17.0,2.0,no,yes,spring,534
2015-11-04 05:00:00,12.0,12.0,94.0,2.0,,,no,fall,81
2016-11-25 06:00:00,6.5,3.5,78.5,16.0,1.0,no,no,fall,518
2015-11-24 04:00:00,9.0,6.0,87.0,19.5,7.0,no,no,fall,19
2016-01-27 01:00:00,12.0,12.0,85.0,30.5,3.0,no,no,winter,66
2016-10-27 10:00:00,10.5,,91.0,16.0,3.0,,no,fall,1153
2016-07-09 22:00:00,19.5,19.5,75.5,24.0,1.0,no,yes,summer,816
2016-06-20 11:00:00,16.0,16.0,94.0,20.0,7.0,no,no,summer,172
2015-10-01 14:00:00,17.5,17.5,54.0,25.0,,no,no,fall,1523
2015-07-30 06:00:00,13.0,13.0,72.0,12.0,2.0,no,no,summer,730
2015-02-15 23:00:00,3.0,,96.5,11.0,26.0,no,yes,winter,226
2015-08-29 15:00:00,21.5,21.5,58.5,12.0,,no,yes,summer,2418
2016-08-13 12:00:00,21.0,,64.0,26.0,3.0,,yes,summer,2954
2015-03-19 05:00:00,7.0,4.0,81.0,17.0,4.0,no,no,spring,97
2015-06-29 15:00:00,24.5,24.0,39.0,16.0,1.0,no,no,summer,1757
2016-02-21 22:00:00,12.5,12.5,82.5,30.5,3.0,,yes,winter,251
2015-12-04 12:00:00,12.5,12.5,65.0,25.0,2.0,no,no,winter,1297
2015-09-19 07:00:00,13.0,13.0,88.0,8.0,3.0,no,yes,fall,284
2015-06-15 10:00:00,15.0,,59.0,19.0,2.0,no,no,summer,1064
2016-07-21 18:00:00,24.0,24.0,44.0,6.5,,no,no,summer,4478
2016-02-23 12:00:00,8.0,,62.0,15.0,2.0,no,no,winter,1032
2016-09-06 09:00:00,21.5,,85.5,10.0,3.0,no,no,fall,2333
2015-08-02 04:00:00,14.0,,88.0,8.0,1.0,no,yes,summer,252
2016-07-11 17:00:00,18.0,18.0,78.0,22.0,,no,no, summer,3617
2016-03-26 01:00:00,8.5,6.5,68.5,11.0,1.0,no,yes,spring,219
2015-11-10 16:00:00,15.0,,82.0,20.5,3.0,no,no,fall,1704
2016-02-28 03:00:00,3.0,-1.0,70.0,19.0,3.0,no,yes,winter,132
2016-04-11 01:00:00,10.0,8.0,82.0,16.0,,no,no,spring,70
2016-08-10 19:00:00,19.0,19.0,46.0,16.0,1.0,no,no,summer,2997
2015-12-08 14:00:00,14.0,14.0,57.0,23.0,2.0,no,no,winter,986
2016-10-15 15:00:00,17.0,17.0,56.0,16.0,2.0,no,yes,fall,2742
2016-10-25 03:00:00,11.0,11.0,79.5,2.0,4.0,no,no,fall,43
2015-06-21 12:00:00,18.5,,50.5,25.0,3.0,no,yes,summer,2306
2015-09-23 23:00:00,15.0,15.0,82.0,18.0,3.0,,no,fall,512
2016-03-29 16:00:00,12.0,12.0,47.5,27.0,7.0,no,no,spring,1365
2015-03-09 11:00:00,9.0,,87.0,19.0,,no,no,spring,770
2016-02-13 14:00:00,5.0,0.5,81.0,25.0,7.0,no,yes,winter,819
2016-02-23 23:00:00,3.0,3.0,87.0,0.0,1.0,no,no,winter,324
2016-08-14 05:00:00,17.0,17.0,61.5,7.0,4.0,no,yes,summer,157
2015-01-08 14:00:00,10.0,7.0,71.0,22.0,2.0,no,,winter,761
2016-12-12 04:00:00,4.5,2.0,100.0,9.0,3.0,no,no,winter,62
2015-11-23 17:00:00,7.0,4.0,63.5,15.0,1.0,,no,fall,2841
2016-07-17 01:00:00,20.0,20.0,83.0,14.0,2.0,no,yes,summer,671
2015-05-17 05:00:00,9.0,7.0,76.0,12.0,,,yes,spring,111
2016-04-21 03:00:00,7.0,6.0,87.0,7.0,1.0,,no,spring,36
2015-06-26 01:00:00,17.0,17.0,61.5,9.0,1.0,no,no,summer,255
2016-04-14 08:00:00,11.5,11.5,67.5,7.0,1.0,no,no,spring,4358
2016-08-04 09:00:00,18.0,18.0,68.0,25.0,2.0,no,no,summer,2415
2016-06-07 09:00:00,18.5,18.5,66.0,6.5,1.0,,no,summer,2457
2015-06-14 03:00:00,14.0,,85.0,11.0,1.0,no,yes,summer,288
2015-01-07 07:00:00,5.5,,81.0,13.0,1.0,no,no,winter,1757
2016-09-13 07:00:00,19.0,19.0,85.5,9.5,1.0,no,no,fall,3018
2016-04-05 22:00:00,11.5,11.5,58.0,18.0,1.0,no,no,spring,512
2015-01-27 16:00:00,8.0,6.0,71.0,11.0,3.0,no,no,winter,1346
2016-12-13 05:00:00,8.5,7.5,97.0,7.0,3.0,no,no,winter,127
2016-08-21 14:00:00,22.0,,51.5,30.5,2.0,no,yes,summer,2810
2015-09-24 21:00:00,14.5,14.5,61.0,19.5,1.0,no,no,fall,792
2016-09-29 02:00:00,19.0,19.0,78.0,24.0,4.0,no,no,fall,106
2016-02-24 04:00:00,0.5,0.5,93.0,2.0,1.0,no,no,winter,37
2015-09-03 13:00:00,16.0,16.0,59.0,14.0,2.0,no,no,fall,1421
2016-02-20 13:00:00,10.5,,88.0,27.5,7.0,no,yes,winter,775
,11.0,11.0,79.5,19.5,,no,yes,spring,109
2016-04-27 07:00:00,4.0,0.5,75.0,17.0,,,no,spring,2313
2015-01-20 11:00:00,2.5,1.0,78.0,6.0,2.0,no,no,winter,636
2015-01-26 09:00:00,10.5,9.0,85.0,19.5,,no,no,winter,1844
2016-03-15 00:00:00,4.0,3.5,81.0,5.0,1.0,no,no,spring,105
2016-11-20 23:00:00,6.0,3.0,93.0,17.0,26.0,no,yes,fall,92
2016-03-20 07:00:00,6.0,4.0,84.0,10.0,3.0,no,yes,spring,137
2016-03-06 07:00:00,2.5,-0.5,84.0,11.0,1.0,no,yes,spring,115
2015-10-25 03:00:00,7.5,6.0,84.5,9.0,1.0,no,yes,fall,178
2015-08-17 03:00:00,15.5,15.5,74.5,5.5,1.0,no,no,summer,69
2015-02-01 03:00:00,2.0,-3.0,87.0,22.0,26.0,no,yes,winter,83
2016-10-15 13:00:00,16.0,16.0,68.0,13.0,,no,yes,fall,2429
2016-01-16 08:00:00,2.0,,75.0,9.0,1.0,,yes,winter,407
2015-02-27 12:00:00,8.0,5.5,55.0,16.0,2.0,,no,winter,1236
2015-10-15 15:00:00,13.0,13.0,61.0,14.0,3.0,no,no,fall,1354
2016-07-15 05:00:00,13.0,13.0,88.0,13.0,1.0,no,no,summer,139
2016-06-29 07:00:00,15.0,,77.0,19.0,2.0,no,no,summer,2566
2016-01-21 16:00:00,6.5,,66.0,15.0,1.0,no,no,winter,1305
2015-12-19 10:00:00,16.0,16.0,72.0,28.0,2.0,no,yes,winter,1051
2015-12-22 00:00:00,13.0,13.0,82.0,19.0,1.0,,no,winter,194
2016-11-05 08:00:00,6.5,3.5,84.0,15.0,3.0,no,yes,fall,519
2015-10-20 01:00:00,9.0,8.0,87.0,6.5,1.0,,no,fall,107
2016-04-19 04:00:00,10.0,8.5,71.0,9.0,,,no,spring,50
2015-08-28 11:00:00,19.5,19.5,50.5,20.5,2.0,no,no,summer,1375
2016-01-22 18:00:00,10.0,7.0,79.0,20.0,1.0,,no,winter,1900
2015-08-18 01:00:00,18.0,18.0,56.0,8.0,1.0,no,no,summer,169
2016-12-11 00:00:00,9.0,6.5,82.0,15.0,1.0,no,yes,winter,338
2016-08-13 06:00:00,16.0,16.0,80.0,21.0,1.0,no,yes,summer,160
2015-12-21 18:00:00,12.5,12.5,72.0,24.0,,no,no,winter,1723
2016-05-13 22:00:00,10.0,7.0,71.0,20.0,4.0,no,no,spring,599
2016-03-03 15:00:00,9.0,6.5,58.0,18.5,2.0,no,no,spring,994
2015-10-08 14:00:00,16.0,16.0,53.5,10.0,2.0,no,no,fall,1421
2016-01-13 14:00:00,7.0,4.0,59.0,17.0,1.0,,no,winter,910
2015-12-29 01:00:00,12.5,12.5,79.5,19.5,7.0,no,no,winter,88
2015-11-01 08:00:00,7.0,6.0,100.0,6.0,4.0,no,yes,fall,297
2015-06-05 19:00:00,21.5,21.5,55.0,29.5,2.0,no,no,summer,2207
2016-10-28 12:00:00,16.0,16.0,68.0,12.0,2.0,no,no,fall,1723
